starttime,lane_1_occ,lane_1_spd,lane_1_vol,lane_2_occ,lane_2_spd,lane_2_vol,lane_3_occ,lane_3_spd,lane_3_vol,lane_r_1_vol
"2017-07-28 07:15:00-07",10.62,59.91,95,10.46,66.38,100,8,70.78,110,
"2017-07-28 07:20:00-07",12.8,58.07,101,12.73,65.68,118,9.67,71.11,153,
"2017-07-28 07:25:00-07",13.85,57.92,103,12.77,64.65,122,9.85,69.17,131,
"2017-07-28 07:30:00-07",11.67,60.19,109,11.87,64.72,114,9.07,68.97,143,
"2017-07-28 07:35:00-07",9.31,61.6,67,10,65.79,94,6.46,72.48,97,
"2017-07-28 07:40:00-07",9.87,60.42,93,11.93,64.63,121,8.4,67.92,118,
"2017-07-28 07:45:00-07",12.14,62.68,50,10,65.44,48,8.43,70.82,66,
"2017-07-28 07:50:00-07",7.8,62.03,80,9.87,67.36,115,8.53,71.9,139,
"2017-07-28 07:55:00-07",10.54,60.25,76,9.15,67,100,7.92,72.31,111,
"2017-07-28 08:00:00-07",11.2,60.28,123,12.2,65.58,134,8.33,70.25,133,
"2017-07-28 08:05:00-07",9.69,56.55,71,9.69,67.35,89,8,72.2,109,
"2017-07-28 08:10:00-07",10.13,60.94,83,9.8,66.78,89,7,70.77,111,
"2017-07-28 08:15:00-07",7.85,62.4,68,10.31,68.31,102,4.62,71.54,69,
"2017-07-28 08:20:00-07",8.6,62.5,80,10.13,66.54,125,7.33,70.91,124,
"2017-07-28 08:25:00-07",12.46,59.16,79,9.15,67.81,99,6.46,71.24,94,
"2017-07-28 08:30:00-07",6.47,63.56,62,10.33,67.31,104,6.07,72.22,104,
"2017-07-28 08:35:00-07",12.38,57.61,80,12.54,66.32,102,10.38,70.86,147,
"2017-07-28 08:40:00-07",13.47,55.13,103,12.73,62.25,110,10.6,67.06,153,
"2017-07-28 08:45:00-07",8,51.94,66,20.15,55.56,109,11.62,52.14,102,
"2017-07-28 08:50:00-07",34.13,24.49,111,31.87,24.32,100,23.13,26.3,125,
"2017-07-28 08:55:00-07",20,38.29,84,22.62,38.03,93,14.77,40.7,118,
"2017-07-28 09:00:00-07",9.33,60.29,62,8.6,66.69,102,7.13,71.23,122,
"2017-07-28 09:05:00-07",11.15,59.68,76,16.77,65.25,112,9.23,69.39,119,
"2017-07-28 09:10:00-07",14.6,58.59,116,10.93,65.2,103,8.87,68.64,143,
"2017-07-28 09:15:00-07",13.23,58.95,88,14.85,65.01,123,9.92,70,135,
"2017-07-28 09:20:00-07",9.8,61.31,87,12.13,65.69,107,10.27,70.71,163,
"2017-07-28 09:25:00-07",12.23,58.46,87,12.15,64.25,93,10.69,68.35,139,
"2017-07-28 09:30:00-07",11.73,60.58,118,11.67,64.77,120,9.13,68.77,139,
"2017-07-28 09:35:00-07",13.46,59.85,100,13.31,64.28,103,11.54,68.42,151,
"2017-07-28 09:40:00-07",9.2,60.11,71,11.4,65.17,101,8.47,70.82,131,
"2017-07-28 09:45:00-07",13.69,58.16,86,10.92,64.56,82,7.15,70.2,105,
"2017-07-28 09:50:00-07",6.93,63.84,74,12.4,65.87,110,7.8,70.76,129,
"2017-07-28 09:55:00-07",13.23,58.26,89,15.08,63.33,108,8.77,69.6,108,
"2017-07-28 10:00:00-07",13.07,60.2,114,10.87,67.27,110,7.2,71.12,121,
"2017-07-28 10:05:00-07",12.15,58.52,85,9.92,66.14,95,8.92,67.94,114,
"2017-07-28 10:10:00-07",14.6,52.58,102,11.4,54.36,89,8.93,59.38,113,
"2017-07-28 10:15:00-07",10.54,58.21,66,14.08,62.88,114,10.69,65.89,133,
"2017-07-28 10:20:00-07",8.67,60.25,57,13.44,64.13,64,7.67,71.75,79,
"2017-07-28 10:25:00-07",10.23,60.08,80,11.54,65.22,99,8.31,69.13,108,
"2017-07-28 10:30:00-07",10.6,59.4,105,11.2,64.66,114,8.2,69.33,135,
"2017-07-28 10:35:00-07",15.15,57.06,101,14.23,62.06,126,12.62,65.27,153,
"2017-07-28 10:40:00-07",28.73,28.01,121,21,31.64,99,17.87,34.29,127,
"2017-07-28 10:45:00-07",43.43,20.66,41,26.71,28.02,49,24.71,26.07,59,
"2017-07-28 10:50:00-07",32.93,24.64,118,29.8,27.14,98,19.27,33.39,138,
"2017-07-28 10:55:00-07",19.08,44.47,90,16.62,47.02,97,12.23,49.85,118,
"2017-07-28 11:00:00-07",34.87,24.11,114,29,29.03,111,18.87,33.8,135,
"2017-07-28 11:05:00-07",33.69,27.45,94,21.54,31.88,97,18.54,34.37,115,
"2017-07-28 11:10:00-07",29.8,28.25,110,23.8,32.21,125,18.8,34.08,139,
"2017-07-28 11:15:00-07",33.38,27.65,115,23.08,32.38,104,17.31,35.76,118,
"2017-07-28 11:20:00-07",27.33,35.94,124,26,36.63,115,18,41.87,151,
"2017-07-28 11:25:00-07",30.15,25.89,87,26.85,30.12,89,18,32.68,111,
"2017-07-28 11:30:00-07",33.47,26.17,126,27.13,33.05,125,19.47,34.86,146,
"2017-07-28 11:35:00-07",30.77,23.55,65,31,25.57,100,18.85,32.51,117,
"2017-07-28 11:40:00-07",37.27,22.4,104,23.47,27.2,105,17.53,31.72,124,
"2017-07-28 11:45:00-07",36.38,23.76,86,23.46,30.74,88,17.69,35.37,115,
"2017-07-28 11:50:00-07",28.4,26.41,106,27.73,31.46,136,19.07,34.02,136,
"2017-07-28 11:55:00-07",32.92,22.3,96,28.31,27.19,94,18.23,32.16,109,
"2017-07-28 12:00:00-07",39.93,18.46,72,33.2,21.88,113,21,25.5,113,
"2017-07-28 12:05:00-07",32.54,20.75,88,27.77,27.58,91,18.77,30.08,109,
"2017-07-28 12:10:00-07",35.27,20.96,101,32.4,24.86,100,18.27,30.35,124,
"2017-07-28 12:15:00-07",33.08,24.6,106,25.77,28.91,99,18.23,34.26,118,
"2017-07-28 12:20:00-07",34.93,19.1,99,34.8,20.12,99,23.07,22.92,116,
"2017-07-28 12:25:00-07",29.46,19.33,72,38.15,21.02,87,19.15,27.26,100,
"2017-07-28 12:30:00-07",34.8,19.95,105,31.93,24.82,101,21.53,27.87,124,
"2017-07-28 12:35:00-07",39.85,17.25,83,28.46,23.16,86,20.92,28.3,113,
"2017-07-28 12:40:00-07",37.9,18.96,69,28.1,24.9,67,24.3,27.14,72,
"2017-07-28 12:45:00-07",34.5,18.06,72,26.92,24.86,99,20.08,27.86,95,
"2017-07-28 12:50:00-07",29.87,23.61,102,23.73,31.06,108,17.13,34.2,128,
"2017-07-28 12:55:00-07",31.46,26.49,109,25.38,32.28,109,16.62,36.08,108,
"2017-07-28 13:00:00-07",34.2,22.5,103,34.8,23.9,103,21.4,27.66,126,
"2017-07-28 13:05:00-07",29.15,21.61,80,27.08,25.54,87,20,27.82,110,
"2017-07-28 13:10:00-07",32.8,20.02,97,30.27,23.96,116,26.8,23.91,129,
"2017-07-28 13:15:00-07",30.54,20.56,90,31.31,23.71,104,20.38,26.76,106,
"2017-07-28 13:20:00-07",30.6,20.09,94,33,23.06,115,19.33,27.05,117,
"2017-07-28 13:25:00-07",35.54,16.74,81,25.15,23.55,89,20.77,28.25,110,
"2017-07-28 13:30:00-07",35.47,20.72,99,23.13,25.81,96,18,29.23,120,
"2017-07-28 13:35:00-07",38.29,17.86,49,24.43,24.33,54,19.14,28.36,55,
"2017-07-28 13:40:00-07",33.53,18.78,100,25.53,23.81,108,19,26.9,119,
"2017-07-28 13:45:00-07",25.92,28.51,86,18,31.98,84,15.85,33.63,110,
"2017-07-28 13:50:00-07",21,38.65,109,17.93,40.65,111,18.87,39.58,127,
"2017-07-28 13:55:00-07",29.38,21.54,78,25.69,26.57,82,20.23,28.41,87,
"2017-07-28 14:00:00-07",25.67,21.99,91,31.93,20.32,112,29.27,18.67,122,
"2017-07-28 14:05:00-07",34.86,20.96,55,29.86,25.42,45,21.71,25.57,58,
"2017-07-28 14:10:00-07",36.8,19.94,67,26.9,26.99,75,17.4,28.95,76,
"2017-07-28 14:15:00-07",34.3,21.64,69,27.5,25.6,67,19.3,29.18,84,
"2017-07-28 14:20:00-07",28,24.84,98,24.85,30.76,103,17.15,33.55,112,
"2017-07-28 14:25:00-07",36.6,16.64,25,22.4,20.04,23,30.4,18.26,38,
"2017-07-28 14:30:00-07",28.31,24.83,76,27.15,27.61,89,18.85,31.12,119,
"2017-07-28 14:35:00-07",27.4,29.29,78,19,36.25,80,16.2,35.64,89,
"2017-07-28 14:40:00-07",35.77,21.88,78,27.08,25.48,93,19,31.72,109,
"2017-07-28 14:45:00-07",27.8,27.18,76,23.8,30.05,79,19.1,32.59,94,
"2017-07-28 14:50:00-07",34.25,19.86,56,27.13,27.46,59,21.63,27.17,70,
"2017-07-28 14:55:00-07",48.6,14.55,47,33,17.96,71,25.1,20.39,76,
"2017-07-28 15:00:00-07",34.14,18.66,97,26.86,21.13,97,22.57,22.19,103,
"2017-07-28 15:05:00-07",33.7,23.45,67,26.5,26.45,71,17.7,31.22,81,
"2017-07-28 15:10:00-07",32.46,21.19,89,34.85,22.83,77,29.85,26.21,89,
"2017-07-28 15:15:00-07",24.82,24.41,69,21.36,30.69,75,18.91,32.91,102,
"2017-07-28 15:20:00-07",35.69,20.96,98,32.15,24.5,103,19.54,30.08,100,
"2017-07-28 15:25:00-07",39.2,19.03,66,33,21.69,70,29.4,22.05,85,
"2017-07-28 15:30:00-07",31.69,20.09,82,29.46,24.6,91,26.38,25.45,94,
"2017-07-28 15:35:00-07",34.7,20.32,57,30,22,76,22.8,26.25,81,
"2017-07-28 15:40:00-07",31.85,18.57,92,30.31,20.3,94,23.31,23.85,99,
"2017-07-28 15:45:00-07",29.5,23.77,70,25,27.6,68,19.8,31.22,91,
"2017-07-28 15:50:00-07",38.08,17.12,76,33,20.63,84,24.92,20.72,94,
"2017-07-28 15:55:00-07",23.6,28.79,39,18.8,33.28,36,16.4,37.61,44,
"2017-07-28 16:00:00-07",34.36,22.36,97,22.57,28.35,96,20.86,26.5,105,
"2017-07-28 16:05:00-07",34.8,22.05,75,25.7,25.01,77,22.9,25.92,85,
"2017-07-28 16:10:00-07",32.14,18.72,93,29.43,19.35,97,29.07,18.35,107,
"2017-07-28 16:15:00-07",34.5,20.26,66,25.9,23.86,74,21.8,25.14,71,
"2017-07-28 16:20:00-07",28.85,24.4,103,20.15,27.66,88,17.62,30.14,102,
"2017-07-28 16:25:00-07",36.6,21.3,40,21.4,28.2,40,15.2,32.6,35,
"2017-07-28 16:30:00-07",36.77,17.51,80,37.46,18.37,91,25.46,22.58,113,
"2017-07-28 16:35:00-07",30.3,18.67,60,27.7,25.26,82,18.6,29.23,81,
"2017-07-28 16:40:00-07",28.69,26.73,97,25.15,29.69,107,17.46,32.06,109,
"2017-07-28 16:45:00-07",24.64,27.68,82,22.18,30.9,80,17.45,32.85,96,
"2017-07-28 16:50:00-07",39,19.09,95,31.85,20.05,84,23.08,23,103,
"2017-07-28 16:55:00-07",32.1,20.71,70,29.9,26.14,72,16.8,30.57,75,
"2017-07-28 17:00:00-07",33.08,20.39,89,28.15,21.36,91,22.46,23.2,98,
"2017-07-28 17:05:00-07",38.7,13.39,54,32.7,18.12,65,25.5,23.56,82,
"2017-07-28 17:10:00-07",33.69,20.16,80,26.62,25.61,102,21.92,28.11,106,
"2017-07-28 17:15:00-07",30.55,19.97,68,25.27,23.78,63,20.36,28.03,91,
"2017-07-28 17:20:00-07",28.92,21.46,85,30.85,22.91,101,23.85,26.8,114,
"2017-07-28 17:25:00-07",29.1,22.51,70,24.7,25.08,77,19.8,29.27,90,
"2017-07-28 17:30:00-07",36.69,20.92,71,20.69,26.99,92,20.69,29.29,115,
"2017-07-28 17:35:00-07",38.5,18.9,68,27,22.94,70,26.9,24.61,79,
"2017-07-28 17:40:00-07",30.77,23.24,91,26.08,23.68,84,25.31,27.18,105,
"2017-07-28 17:45:00-07",31,19.09,66,22.91,24.1,80,20,28.75,93,
"2017-07-28 17:50:00-07",33.31,19.93,85,25.23,24.32,99,22.77,26.76,113,
"2017-07-28 17:55:00-07",30.7,20.16,69,22.3,23.28,65,28.8,23.94,69,
"2017-07-28 18:00:00-07",21.71,28.63,96,24.79,25.5,105,22.14,27.61,119,
"2017-07-28 18:05:00-07",26.45,31.86,84,25,26.77,71,20.64,28.84,93,
"2017-07-28 18:10:00-07",13.13,51.37,54,14.88,51.39,71,11.63,54.21,76,
"2017-07-28 18:15:00-07",10.5,46.52,61,15,47.04,75,15,49.63,105,
"2017-07-28 18:20:00-07",24,33.23,115,17.46,34.02,92,18.31,34.74,116,
"2017-07-28 18:25:00-07",17.2,39.23,39,15.6,44.19,37,13.6,54.33,54,
"2017-07-28 18:30:00-07",15.77,40.03,89,16.69,47.05,94,14,47.45,107,
"2017-07-28 18:35:00-07",10.82,55.78,78,11.55,62.23,81,9.27,66.45,104,
"2017-07-28 18:40:00-07",9.07,58.2,84,13.57,65.98,145,8.14,69.18,121,
"2017-07-28 18:45:00-07",6.33,62.48,60,7.92,69.3,81,6.58,71.9,84,
"2017-07-28 18:50:00-07",10.73,60.7,94,9.6,67.69,101,8.33,69.31,129,
"2017-07-28 18:55:00-07",8.8,62.42,69,8.6,69.77,73,6.1,74.32,68,
"2017-07-28 19:00:00-07",4.73,66.39,67,9.6,69.5,96,5.4,71.69,98,
"2017-07-28 19:05:00-07",8,64.88,66,9,68.29,78,5.18,72.11,66,
"2017-07-28 19:10:00-07",11.86,60.48,95,9.71,68.09,93,5.64,67.95,84,
"2017-07-28 19:15:00-07",7.33,63.72,61,6,71.65,69,3.5,71.63,52,
"2017-07-28 19:20:00-07",10.53,58.95,91,9.33,67.89,119,7.87,69.6,125,
"2017-07-28 19:25:00-07",7.5,63.98,48,8.8,69.29,69,5.9,73.3,67,
"2017-07-28 19:30:00-07",8.64,60.3,80,7.79,67.62,93,7.21,71.97,115,
"2017-07-28 19:35:00-07",8,63.42,33,7,68.59,27,4.8,72.69,32,
"2017-07-28 19:40:00-07",10.57,54.8,88,7.36,65.77,87,4.79,72.89,76,
"2017-07-28 19:45:00-07",8.64,61.02,55,8.09,68.69,67,4.45,71.41,63,
"2017-07-28 19:50:00-07",7,63.69,64,6.85,72.75,71,3.85,72.56,63,
"2017-07-28 19:55:00-07",5.2,67.28,36,8.5,71.44,61,4.2,72.72,54,
"2017-07-28 20:00:00-07",7.36,64.39,57,5.57,71.09,75,5.07,74.64,88,
"2017-07-28 20:05:00-07",10.6,61.79,62,7.5,67.92,66,6.2,71.89,75,
"2017-07-28 20:10:00-07",7.38,64.29,63,8.15,70.17,93,6.85,72.85,96,
"2017-07-28 20:15:00-07",7.3,61.91,43,6.7,68.93,61,4,73.58,48,
"2017-07-28 20:20:00-07",6.93,63.35,66,6.64,69.14,81,4.5,72.19,73,
"2017-07-28 20:25:00-07",8.2,63.48,50,6.3,68.48,56,6,72.44,70,
"2017-07-28 20:30:00-07",7.15,63.31,67,8.46,68.89,87,5.31,74.41,79,
"2017-07-28 20:35:00-07",9.5,61.3,50,5.6,73.17,52,3.5,72.98,45,
"2017-07-28 20:40:00-07",5.21,62.42,52,6.29,68.81,69,3.86,72.92,66,
"2017-07-28 20:45:00-07",7.45,63.36,58,6.36,70.73,62,4.45,69.64,56,
"2017-07-28 20:50:00-07",6.08,60.26,57,6.85,66.65,71,5.62,69.78,79,
"2017-07-28 20:55:00-07",4.4,66.37,38,6.3,70.74,50,4.4,70.96,51,
"2017-07-28 21:00:00-07",6.5,64.19,68,7.21,69.56,77,4.93,69.02,82,
"2017-07-28 21:05:00-07",4.5,63.51,39,6.9,67.94,49,5.5,71.25,57,
"2017-07-28 21:10:00-07",6.92,63.9,71,6.46,67.32,68,3.69,71.98,56,
"2017-07-28 21:15:00-07",4.9,63.83,35,5.9,68,46,3.4,70.93,40,
"2017-07-28 21:20:00-07",4.29,62.26,46,8,66.85,93,4.79,69.28,79,
"2017-07-28 21:25:00-07",5.8,60.33,42,4.6,68.13,39,1.6,68.64,25,
"2017-07-28 21:30:00-07",6.15,62.73,59,6.38,66.74,69,2.54,71.2,46,
"2017-07-28 21:35:00-07",4.2,63.97,30,4.8,68.19,43,3.5,71.12,41,
"2017-07-28 21:40:00-07",4.23,63.93,41,5.92,69.34,62,3.31,70.94,54,
"2017-07-28 21:45:00-07",4,60.8,30,5.36,68.28,54,2.27,72.91,35,
"2017-07-28 21:50:00-07",4.54,61.19,36,4.62,69.26,50,2,72.64,36,
"2017-07-28 21:55:00-07",4.9,59.84,31,6.4,66.33,49,3.1,70.21,38,
"2017-07-28 22:00:00-07",3.07,61,41,3.5,68.24,50,1.5,70.81,32,
"2017-07-28 22:05:00-07",3.7,62.44,39,2.5,72.52,31,2.8,72.22,37,
"2017-07-28 22:10:00-07",4.13,60.76,17,4.63,70.12,34,2.63,72.5,28,
"2017-07-28 22:15:00-07",2,65.38,21,4.7,70.44,41,3.1,70.08,37,
"2017-07-28 22:20:00-07",4.85,64.27,41,5.38,69.25,59,3.15,67.87,52,
"2017-07-28 22:25:00-07",3.7,61.18,28,5.9,68.58,45,2.5,70.22,32,
"2017-07-28 22:30:00-07",3.9,64.23,30,3.8,70,36,1.8,72.41,27,
"2017-07-28 22:35:00-07",4.1,64.96,28,2.5,66.63,30,2.2,70.48,31,
"2017-07-28 22:40:00-07",4.23,63.5,36,4.69,68.55,60,3.38,72.23,52,
"2017-07-28 22:45:00-07",4.18,62.17,29,4.36,69.81,43,2.36,72.75,36,
"2017-07-28 22:50:00-07",2.69,65.74,23,2.69,69.23,40,1.31,72.88,26,
"2017-07-28 22:55:00-07",3.6,63.52,29,3,72.3,30,1,71.95,20,
"2017-07-28 23:00:00-07",1.86,64.33,24,2.93,71.07,43,0.36,73.79,14,
"2017-07-28 23:05:00-07",5.5,61.57,28,3.9,67.93,30,1.4,70.05,21,
"2017-07-28 23:10:00-07",3.92,65.52,27,3.38,69.07,42,0.54,72.86,14,
"2017-07-28 23:15:00-07",2.5,61.5,22,2.4,68.9,29,1,72.87,15,
"2017-07-28 23:20:00-07",2.62,64.08,25,3.46,68.81,36,1.23,73.13,24,
"2017-07-28 23:25:00-07",3.8,64.08,24,3.9,69.75,28,1,75.19,16,
"2017-07-28 23:30:00-07",3.46,62.19,26,3.46,70.03,39,0.54,75.44,16,
"2017-07-28 23:35:00-07",3.4,64.3,27,1,69.67,18,0.9,73.25,12,
"2017-07-28 23:40:00-07",1.92,65.44,16,1.85,70,26,0.46,72.13,15,
"2017-07-28 23:45:00-07",2.55,63.63,8,2.55,71,24,0.18,72.5,10,
"2017-07-28 23:50:00-07",2.77,61.4,20,1.15,44.09,11,0.38,72.75,12,
"2017-07-28 23:55:00-07",5.4,60.17,18,2.5,68.85,20,0.7,72.71,14,
"2017-07-29 00:00:00-07",4.14,64.18,34,3.29,67.03,33,0.29,69.11,9,
"2017-07-29 00:05:00-07",3.33,64.75,16,1.44,70.63,16,0.44,65.44,9,
"2017-07-29 00:10:00-07",0.88,67,10,1.13,72.38,16,0.5,77.75,8,
"2017-07-29 00:15:00-07",2.7,63,12,0.9,69.93,15,0,74.33,3,
"2017-07-29 00:20:00-07",4.86,65.07,27,1.5,71.58,31,0,71.71,7,
"2017-07-29 00:25:00-07",1.3,65.67,15,2.5,69.62,21,0.3,74.5,12,
"2017-07-29 00:30:00-07",1.88,67.5,12,2,72.33,18,0.5,77.5,8,
"2017-07-29 00:35:00-07",2.7,63.36,11,1.1,73.31,16,0,78,1,
"2017-07-29 00:40:00-07",4,64.72,18,0.92,70.21,19,0,74.5,2,
"2017-07-29 00:45:00-07",2.36,62.43,7,0.73,71.3,10,0.09,65,4,
"2017-07-29 00:50:00-07",1.54,65.08,12,1.62,70.9,20,0.08,70,2,
"2017-07-29 00:55:00-07",3.9,62.18,11,1,72.62,13,0,72.33,3,
"2017-07-29 01:00:00-07",1.71,62.1,20,0.57,72.31,16,0,73.25,4,
"2017-07-29 01:05:00-07",1.27,59.36,11,0.73,71.27,15,0,72.4,5,
"2017-07-29 01:10:00-07",1.88,63,6,0.63,68,8,0,74,2,
"2017-07-29 01:15:00-07",2.3,64.77,13,1.6,63.67,15,0.3,74.78,9,
"2017-07-29 01:20:00-07",0.5,68.18,11,0.64,67,13,0.14,74,2,
"2017-07-29 01:25:00-07",3.2,62.38,13,1.9,67.72,18,0.1,72.17,6,
"2017-07-29 01:30:00-07",3.15,64.07,15,1.15,69.23,13,0.08,69.33,3,
"2017-07-29 01:35:00-07",3.8,65.69,16,0.1,71.4,5,0.1,64,2,
"2017-07-29 01:40:00-07",1.69,60.1,10,0.62,62.86,14,0.08,66.83,6,
"2017-07-29 01:45:00-07",1.82,63,10,0.91,72.12,17,0.27,69.71,7,
"2017-07-29 01:50:00-07",1.92,66.18,11,0.77,72.21,19,0.08,72.7,10,
"2017-07-29 01:55:00-07",2.4,62.4,10,0.8,69.2,10,0.1,74.83,6,
"2017-07-29 02:00:00-07",2,61.8,15,0.93,72.41,17,0.07,73,8,
"2017-07-29 02:05:00-07",2.8,64.55,11,1.2,70.79,14,0.7,76.44,16,
"2017-07-29 02:10:00-07",2.23,56.62,13,0.92,69.21,14,0.08,73.4,5,
"2017-07-29 02:15:00-07",3.1,64.5,10,0.6,67.4,5,0,,0,
"2017-07-29 02:20:00-07",1.08,64.8,15,0.69,72.85,20,0.15,59.5,6,
"2017-07-29 02:25:00-07",2.5,66.38,16,2,71.41,17,0.4,74.9,10,
"2017-07-29 02:30:00-07",2.23,68.85,20,1,76.24,25,0.08,67.63,8,
"2017-07-29 02:35:00-07",3.7,64.28,18,1.3,71.72,18,0.5,74.62,13,
"2017-07-29 02:40:00-07",1.77,61.94,16,0.92,72.18,22,0.62,75.93,15,
"2017-07-29 02:45:00-07",4.55,66.13,24,1.91,69.31,26,0.55,75.07,15,
"2017-07-29 02:50:00-07",2,65.94,17,1.46,67.65,17,0.23,74.83,6,
"2017-07-29 02:55:00-07",3.2,60.71,17,2.7,68.38,26,1.2,73.47,17,
"2017-07-29 03:00:00-07",2,63,12,1.36,70.5,22,0.14,74.1,10,
"2017-07-29 03:05:00-07",1.3,63.4,10,2,69.77,13,0,71,3,
"2017-07-29 03:10:00-07",2.31,63.19,16,0.69,75.44,16,0,86.4,5,
"2017-07-29 03:15:00-07",1.4,61.88,8,0.4,72.75,4,0,76,1,
"2017-07-29 03:20:00-07",1.62,69.86,14,1.77,69.86,21,0.54,76.29,14,
"2017-07-29 03:25:00-07",1.3,60.67,6,1.1,70.73,11,0,73,2,
"2017-07-29 03:30:00-07",2.08,60,12,0.85,69.87,15,0,71,5,
"2017-07-29 03:35:00-07",2.5,66.27,11,1.5,71.11,18,0.1,75.6,5,
"2017-07-29 03:40:00-07",2.92,62.8,15,1.54,70.18,17,0,68,8,
"2017-07-29 03:45:00-07",2.18,57.09,11,2,69.53,15,0.36,76.38,8,
"2017-07-29 03:50:00-07",1.62,68.67,12,0.69,74.73,15,0.08,78.6,5,
"2017-07-29 03:55:00-07",2.6,61.6,10,0.3,69.33,6,0,71.5,2,
"2017-07-29 04:00:00-07",2.57,59.86,14,2.29,70.13,24,0.29,75.33,9,
"2017-07-29 04:05:00-07",2.45,62.6,10,1.82,70.75,20,0,75.8,5,
"2017-07-29 04:10:00-07",2.08,65.92,12,1.62,71.71,21,0.15,76.75,8,
"2017-07-29 04:15:00-07",3.4,66,14,1.2,69.5,12,0.4,75.14,7,
"2017-07-29 04:20:00-07",0.92,59.56,9,1.31,74.04,24,0,71.33,3,
"2017-07-29 04:25:00-07",2,59.42,19,3.27,68.39,23,0,72.4,5,
"2017-07-29 04:30:00-07",1,68.67,9,0.89,70.55,11,0.44,74,9,
"2017-07-29 04:35:00-07",1.91,66.16,19,1.55,74.29,17,0.27,76.4,10,
"2017-07-29 04:40:00-07",2.36,62.17,24,2,71.07,29,0.43,74.44,18,
"2017-07-29 04:45:00-07",2.17,62.89,19,2.58,69.24,21,0.83,75.82,17,
"2017-07-29 04:50:00-07",2.33,61.9,21,1.27,70.86,21,0.73,76.15,26,
"2017-07-29 04:55:00-07",1.9,67.89,9,1.2,73.85,20,0.5,80.8,10,
"2017-07-29 05:00:00-07",1.93,66.42,19,1.43,74.27,22,0.29,72.13,16,
"2017-07-29 05:05:00-07",3,63.44,18,1.5,73.61,23,0.17,69.38,8,
"2017-07-29 05:10:00-07",5,63.32,25,2.5,74.15,40,0.93,72,26,
"2017-07-29 05:15:00-07",2.82,66.12,26,2.64,71.84,31,1.64,74.81,27,
"2017-07-29 05:20:00-07",2.44,63.33,9,1.33,70.35,17,0.22,73.2,5,
"2017-07-29 05:25:00-07",4,66.96,24,2.5,71.76,29,1.4,76.13,24,
"2017-07-29 05:30:00-07",2.15,68.17,18,2.15,70.75,32,0.85,76.43,23,
"2017-07-29 05:35:00-07",2.6,65.64,22,2.3,72.39,28,0.9,79.06,18,
"2017-07-29 05:40:00-07",4.07,65.52,31,3.79,73.02,50,0.71,71.29,28,
"2017-07-29 05:45:00-07",3.91,66.38,29,3,73.69,32,1.45,77.05,22,
"2017-07-29 05:50:00-07",2.62,67.84,32,2.62,72.83,35,1.54,77.32,31,
"2017-07-29 05:55:00-07",4.55,66.91,23,3.18,73.21,34,0.64,75.6,10,
"2017-07-29 06:00:00-07",2.43,66.41,27,2.93,73.82,45,0.57,78.11,19,
"2017-07-29 06:05:00-07",6,65.04,27,2.4,72.46,26,1.2,74.67,18,
"2017-07-29 06:10:00-07",6.75,64.68,25,3.13,69.88,25,1.5,76.74,19,
"2017-07-29 06:15:00-07",3,64.15,27,3.27,73.16,38,1.27,77.05,20,
"2017-07-29 06:20:00-07",2.62,66.7,30,3.62,72.23,48,1,75.4,25,
"2017-07-29 06:25:00-07",4.2,64.79,19,3,72.8,35,0.8,77.33,18,
"2017-07-29 06:30:00-07",5.63,63,26,3.88,71.9,31,1.75,79.27,22,
"2017-07-29 06:35:00-07",4.4,67.36,11,5.4,70,18,3,75.2,20,
"2017-07-29 06:40:00-07",3.2,67.61,28,4.3,72.18,38,1.4,75.92,24,
"2017-07-29 06:45:00-07",3.3,65.65,23,4.1,71.05,38,2.4,74.45,33,
"2017-07-29 06:50:00-07",4.15,63.84,32,4.38,70.8,56,2,75.73,41,
"2017-07-29 06:55:00-07",3.3,67.63,16,7,69.66,44,2.3,74.43,30,
"2017-07-29 07:00:00-07",4.13,68.43,23,4.88,72.83,41,2.63,76.04,27,
"2017-07-29 07:05:00-07",4.1,67.2,25,5,73.9,48,1.5,75.67,24,
"2017-07-29 07:10:00-07",5.15,66.33,45,4.62,70.5,54,2.23,74.82,44,
"2017-07-29 07:15:00-07",4.9,64.17,35,4.7,73.19,43,3.6,76.98,47,
"2017-07-29 07:20:00-07",6.21,65.41,51,5.14,71.95,65,3,75.14,56,
"2017-07-29 07:25:00-07",5.5,68.9,29,6.4,72.24,50,4,77.29,52,
"2017-07-29 07:30:00-07",3.85,61.08,40,6.31,69.43,74,3.54,75.16,58,
"2017-07-29 07:35:00-07",4.5,65.71,31,6.5,72.35,51,5.1,75.66,56,
"2017-07-29 07:40:00-07",5.38,68.02,54,5.15,73.44,63,3.31,76.54,54,
"2017-07-29 07:45:00-07",5.6,66.48,33,5.8,72.7,57,3.9,76.22,49,
"2017-07-29 07:50:00-07",6.38,66.19,74,6.62,69.22,72,4.54,75.53,74,
"2017-07-29 07:55:00-07",7.2,63.74,46,4.5,72.52,48,2.5,76.88,32,
"2017-07-29 08:00:00-07",7.29,65.29,58,5.14,71.05,75,2.57,75.49,53,
"2017-07-29 08:05:00-07",7.2,61.5,24,6,70.7,30,3.4,73.64,22,
"2017-07-29 08:10:00-07",6.15,63.78,54,7,69.39,75,4.15,74.6,65,
"2017-07-29 08:15:00-07",5.1,63,32,9.2,70.18,73,3.7,75.13,46,
