starttime,lane_1_occ,lane_1_spd,lane_1_vol,lane_2_occ,lane_2_spd,lane_2_vol,lane_3_occ,lane_3_spd,lane_3_vol
"2017-07-18 00:15:00-07",0.2,63.67,9,2.13,64.81,27,2.47,63.85,20
"2017-07-18 00:20:00-07",0,59,1,0.33,67.5,2,1.33,66.2,5
"2017-07-18 00:25:00-07",0.11,66.25,4,1.33,67.2,15,2,60,13
"2017-07-18 00:30:00-07",0.11,67.33,3,0.78,64.33,6,2.67,58.92,12
"2017-07-18 00:35:00-07",0.33,66.15,13,0.67,57.85,13,2.6,57.47,19
"2017-07-18 00:40:00-07",0.17,63.86,7,1.67,64.93,15,2.92,63.08,13
"2017-07-18 00:45:00-07",0.25,62.89,9,1.25,63.38,13,1.25,57,10
"2017-07-18 00:50:00-07",0.25,66.67,6,2.5,61.38,16,1.83,51.36,14
"2017-07-18 00:55:00-07",0,64.5,4,0.25,64,6,1.92,58,6
"2017-07-18 01:00:00-07",0.11,63,3,0.56,67.46,13,1,58.25,4
"2017-07-18 01:05:00-07",0.13,47.75,4,0.73,64.67,15,0.73,60.09,11
"2017-07-18 01:10:00-07",0.11,68.67,6,0.89,66,7,1,64,5
"2017-07-18 01:15:00-07",0.4,67.62,13,0.87,63.88,17,2.67,61.89,19
"2017-07-18 01:20:00-07",0.33,66,6,0,66.63,8,2.58,62.82,11
"2017-07-18 01:25:00-07",0,66.33,6,3.08,63.94,17,3.83,60.2,15
"2017-07-18 01:30:00-07",0,65.5,4,1.78,67.27,11,5.89,63.62,21
"2017-07-18 01:35:00-07",0.13,66.14,7,1.33,66.53,19,2.4,52.31,16
"2017-07-18 01:40:00-07",0.33,62,1,0.75,63.82,11,2.17,64,8
"2017-07-18 01:45:00-07",0,,0,0.17,65,2,5.5,60.8,10
"2017-07-18 01:50:00-07",0.08,63.6,5,0.08,55.13,8,2.17,63.6,10
"2017-07-18 01:55:00-07",0,71,2,0.92,62.86,7,4.25,60.76,17
"2017-07-18 02:00:00-07",0,,0,0,65,3,1.5,68.6,5
"2017-07-18 02:05:00-07",0,,0,0.58,65.63,8,2.5,61,13
"2017-07-18 02:10:00-07",0,63.5,2,3.56,59.46,13,0.67,62.6,10
"2017-07-18 02:15:00-07",0.4,60.82,11,1.47,60.8,10,0.8,31,4
"2017-07-18 02:20:00-07",0.22,66.4,5,4.44,60,10,2.33,61.22,9
"2017-07-18 02:25:00-07",0.07,66.29,7,0.67,63,7,1.87,49.43,14
"2017-07-18 02:30:00-07",0,65.75,4,1.33,60.89,9,0.89,56.71,7
"2017-07-18 02:35:00-07",0,76,2,5.93,62.08,24,2.2,60.8,10
"2017-07-18 02:40:00-07",0.11,64.6,5,2,63.67,9,2.22,62.4,5
"2017-07-18 02:45:00-07",0.22,63.33,9,3.22,62.27,15,0.44,53.25,4
"2017-07-18 02:50:00-07",0,65.29,7,1,62,7,1.56,66.33,9
"2017-07-18 02:55:00-07",0,65,4,2.89,64,12,0.78,21.56,9
"2017-07-18 03:00:00-07",0.22,61.33,6,2.67,59.44,9,1.11,57.5,4
"2017-07-18 03:05:00-07",0.33,75.67,9,1.22,63,8,1,38.89,9
"2017-07-18 03:10:00-07",0.22,59.75,4,1.89,60.14,7,2,67.83,6
"2017-07-18 03:15:00-07",0.33,64.6,10,2.44,62.57,14,1.11,60,4
"2017-07-18 03:20:00-07",0.56,65.25,4,3,61.64,11,1.11,60.29,7
"2017-07-18 03:25:00-07",0.33,64.67,3,3.89,60.17,12,2.44,57.33,6
"2017-07-18 03:30:00-07",0,66,1,0.56,67.33,6,1.67,57.5,4
"2017-07-18 03:35:00-07",0.11,66.75,8,0.22,58.5,4,0,77.67,3
"2017-07-18 03:40:00-07",0,65.5,2,1.78,64.22,9,2.22,58.11,9
"2017-07-18 03:45:00-07",0.11,62.67,3,1,64.1,10,1.22,55.5,6
"2017-07-18 03:50:00-07",0.27,60,7,3,58.94,17,1.6,65.44,9
"2017-07-18 03:55:00-07",0.11,66,2,3.56,62.29,14,2.11,58.56,9
"2017-07-18 04:00:00-07",0,63,3,2.33,61.82,11,1.33,61,6
"2017-07-18 04:05:00-07",0.22,58.5,6,3.33,64.64,11,3.11,59.71,14
"2017-07-18 04:10:00-07",0.07,62.13,8,1.8,63.12,17,1.8,49.94,16
"2017-07-18 04:15:00-07",0.33,64.2,5,5.11,60.53,19,2.89,59.13,8
"2017-07-18 04:20:00-07",0,68.67,3,1.56,64.71,7,4.11,61.67,12
"2017-07-18 04:25:00-07",0.22,65,6,3.89,63.07,14,3.11,61.36,11
"2017-07-18 04:30:00-07",0.33,75.6,5,3.89,62.15,13,2.33,59.83,6
"2017-07-18 04:35:00-07",0,,0,0.44,62.5,2,0,64,1
"2017-07-18 04:40:00-07",6.33,11.11,9,14.89,16.33,15,12.33,11,14
"2017-07-18 04:45:00-07",19.11,17.58,31,38.78,13.39,33,46.56,11.27,30
"2017-07-18 04:50:00-07",0,72.33,6,2.56,69.78,18,6.89,61.26,19
"2017-07-18 04:55:00-07",0.11,67.89,9,2.67,64.75,16,6.11,58.94,16
"2017-07-18 05:00:00-07",0.73,68.79,19,2.47,67.88,25,3.6,61.73,26
"2017-07-18 05:05:00-07",0.11,68,7,1.67,67.08,13,3.67,56,18
"2017-07-18 05:10:00-07",0,66.17,6,0.75,71.1,20,2.25,63.36,14
"2017-07-18 05:15:00-07",0.56,70.27,11,0.89,67.33,12,6.89,61.9,21
"2017-07-18 05:20:00-07",1,64.62,26,4.67,67.21,47,4.27,57.26,35
"2017-07-18 05:25:00-07",2.33,70.58,24,6.78,65,28,5.33,64.41,29
"2017-07-18 05:30:00-07",2,66.52,23,8.44,64.06,36,4.89,61.26,23
"2017-07-18 05:35:00-07",2.33,71.44,32,7.67,68.5,38,5.78,60.96,27
"2017-07-18 05:40:00-07",1.58,71.12,26,3.33,68.57,42,4.17,64.73,22
"2017-07-18 05:45:00-07",0.78,69.13,16,6.56,68.81,31,8.56,62.13,31
"2017-07-18 05:50:00-07",1.56,72.36,22,4,61.15,34,5.56,65.2,35
"2017-07-18 05:55:00-07",1,72.19,16,4.44,69.93,28,3.56,64.25,16
"2017-07-18 06:00:00-07",2.58,70.7,43,8.17,65.93,54,6.75,60.26,38
"2017-07-18 06:05:00-07",1.89,71.54,26,5.11,69.38,34,5.44,64,26
"2017-07-18 06:10:00-07",4,69.07,58,7,67,58,7.5,61.55,44
"2017-07-18 06:15:00-07",4.78,69.75,57,8.33,68,48,8.22,63.32,38
"2017-07-18 06:20:00-07",4.17,69.49,61,6.25,67.78,63,10,62.63,59
"2017-07-18 06:25:00-07",3.67,68.07,56,5.83,67.38,64,4.67,62.73,44
"2017-07-18 06:30:00-07",4.25,68.22,69,5.92,67.19,64,9.67,62.26,68
"2017-07-18 06:35:00-07",4.83,67.33,69,6.42,67.42,66,9.5,62.1,71
"2017-07-18 06:40:00-07",5.42,69.67,81,5.83,65.73,60,10.17,63.88,65
"2017-07-18 06:45:00-07",5,71.24,58,4.78,70.33,40,10.89,64.02,47
"2017-07-18 06:50:00-07",6.25,67.78,85,7.25,67.19,64,8.42,65.85,60
"2017-07-18 06:55:00-07",5.5,69.75,83,5.75,68.38,65,6,67.04,49
"2017-07-18 07:00:00-07",3.75,69.77,60,5.58,69.66,61,9.08,63.13,47
"2017-07-18 07:05:00-07",6.83,67.02,98,7.83,67.19,59,7.42,63.61,62
"2017-07-18 07:10:00-07",5,67.68,73,7.17,67.87,75,5.67,61.74,47
"2017-07-18 07:15:00-07",8.92,66.06,117,12.83,65.72,82,9.5,61.34,67
"2017-07-18 07:20:00-07",7.08,68.94,94,7.33,66.97,70,9.17,63.87,69
"2017-07-18 07:25:00-07",8.25,69.03,107,7.67,67.66,82,5.83,64.4,58
"2017-07-18 07:30:00-07",7.67,70.26,108,6.33,68.8,70,6.67,61.68,50
"2017-07-18 07:35:00-07",4.67,71.89,36,9.67,68.29,34,4.33,60.2,30
"2017-07-18 07:40:00-07",5,68.87,52,6.33,67.18,49,8.22,60.72,61
"2017-07-18 07:45:00-07",3.07,68.21,66,6.6,68.2,85,6.33,63.52,67
"2017-07-18 07:50:00-07",5.11,68.96,54,7.78,66.47,53,7.22,63.23,53
"2017-07-18 07:55:00-07",4.67,70.12,50,8.44,69.26,53,9.78,62.84,62
"2017-07-18 08:00:00-07",4.78,68.42,52,6.56,67.45,51,5.33,64.59,41
"2017-07-18 08:05:00-07",4.56,69.36,53,5.78,68.71,55,6.67,63.63,48
"2017-07-18 08:10:00-07",4.33,70.55,64,7.83,66.73,60,5.92,62.04,46
"2017-07-18 08:15:00-07",5.67,65.89,56,10.22,67.67,57,7.89,62.02,46
"2017-07-18 08:20:00-07",5.8,68.17,106,8.6,64.18,93,10.33,59.26,91
"2017-07-18 08:25:00-07",7,68.66,71,10.22,66.97,70,11.89,61.15,46
"2017-07-18 08:30:00-07",8.22,65.92,79,8.44,64.95,62,8.56,60.91,46
"2017-07-18 08:35:00-07",4.89,68.63,54,9.44,66.24,50,8,61.95,58
"2017-07-18 08:40:00-07",4.67,68.96,49,7.56,67.12,59,6,62.53,43
"2017-07-18 08:45:00-07",4.67,68.91,55,7.78,68.35,46,7.11,62.36,44
"2017-07-18 08:50:00-07",4.33,67.67,45,6.33,65.64,45,9.89,60.4,55
"2017-07-18 08:55:00-07",4.93,67.64,81,7.13,67.1,83,8.8,60.29,86
"2017-07-18 09:00:00-07",5,69.45,53,7.78,69.13,62,8.78,62.63,51
"2017-07-18 09:05:00-07",4.44,69.28,50,8.22,66.71,62,7.78,62.73,44
"2017-07-18 09:10:00-07",4.89,68.02,55,6.22,66.51,53,7.22,60.47,49
"2017-07-18 09:15:00-07",3.47,69.13,69,8.4,67.51,93,8,62.83,71
"2017-07-18 09:20:00-07",4.56,66.83,52,6.78,65.41,37,7.89,57.92,50
"2017-07-18 09:25:00-07",8.78,65.65,82,7.56,64.71,52,9.33,59.88,50
"2017-07-18 09:30:00-07",4.22,67,48,6.78,67.23,44,8.22,55.27,33
"2017-07-18 09:35:00-07",6.07,67.65,103,12.87,65.19,103,8.93,61.14,77
"2017-07-18 09:40:00-07",8.11,64.91,78,8.67,63.81,48,11.22,59.47,59
"2017-07-18 09:45:00-07",5.73,67.51,92,8.8,64.68,90,8.07,61.29,73
"2017-07-18 09:50:00-07",4.83,66.69,32,10.33,63.21,29,12.33,60.8,41
"2017-07-18 09:55:00-07",6.11,65.51,61,9.89,62.17,58,11.78,57.03,59
"2017-07-18 10:00:00-07",7.33,67.03,93,8.5,64.48,58,8.33,60.16,55
"2017-07-18 10:05:00-07",9.17,66.69,111,9.58,63.61,83,15.42,54.65,86
"2017-07-18 10:10:00-07",9.83,62.42,62,11,61.26,38,14.5,57.37,57
"2017-07-18 10:15:00-07",7.08,66.42,91,7.92,62.43,68,9.75,59.45,60
"2017-07-18 10:20:00-07",9,62.38,58,11.67,61.89,37,11.33,58.36,39
"2017-07-18 10:25:00-07",6.83,66.8,93,12.42,63.76,79,8.08,60.56,66
"2017-07-18 10:30:00-07",9.42,65.7,115,9.83,64.9,71,11.08,59.39,70
"2017-07-18 10:35:00-07",11.08,64.67,128,15.5,61.6,102,12.5,54.54,63
"2017-07-18 10:40:00-07",7.17,63.84,100,9.17,62.22,81,12.33,57.34,82
"2017-07-18 10:45:00-07",6,66.02,62,10.44,63.07,54,12.33,59.44,57
"2017-07-18 10:50:00-07",9.75,65.51,125,12.92,63.47,98,11.67,56.55,75
"2017-07-18 10:55:00-07",5.33,65.54,41,6.83,63.63,41,12.67,55.29,42
"2017-07-18 11:00:00-07",7.27,65.6,121,9.53,63.74,97,8.07,60.58,80
"2017-07-18 11:05:00-07",7.89,63.82,76,8.67,65.3,54,10.56,58.76,55
"2017-07-18 11:10:00-07",7.08,66.59,88,9.17,64.9,80,9.58,58.71,65
"2017-07-18 11:15:00-07",5.67,65.47,60,10.22,64.72,64,10.78,60.89,61
"2017-07-18 11:20:00-07",5.83,62.79,84,10.42,64.66,76,11.75,60.17,83
"2017-07-18 11:25:00-07",9.44,63.55,88,9.56,64,60,11.33,60.24,68
"2017-07-18 11:30:00-07",7.08,65.99,89,11.92,64.28,80,12,58.16,90
"2017-07-18 11:35:00-07",7.44,64.94,72,9.78,62,55,14.11,55.58,66
"2017-07-18 11:40:00-07",5.42,66.48,77,9,64,66,7.08,60.09,64
"2017-07-18 11:45:00-07",9.56,63.88,91,13.44,62.31,61,10.56,57.36,61
"2017-07-18 11:50:00-07",9.75,63.08,114,11.83,62.82,89,8.58,59.02,66
"2017-07-18 11:55:00-07",7.33,66.26,100,7,65.97,71,10.17,60.27,85
"2017-07-18 12:00:00-07",6.58,67.98,93,8.5,65.01,70,11.83,57.93,82
"2017-07-18 12:05:00-07",9.22,64.08,83,14.89,62.1,71,10.22,57.81,63
"2017-07-18 12:10:00-07",7.33,65.05,93,11.58,62.07,76,11.25,57,92
"2017-07-18 12:15:00-07",9.78,64.57,90,8.11,63.81,54,11.33,59.48,69
"2017-07-18 12:20:00-07",7.83,64.49,99,10.58,61.81,78,13.42,51.95,98
"2017-07-18 12:25:00-07",9.11,65.15,87,10.89,64.02,63,10,55.55,58
"2017-07-18 12:30:00-07",10,64.13,119,11,62.75,85,8.08,59.66,73
"2017-07-18 12:35:00-07",6.89,66.76,72,13.56,63.43,67,10.89,56.5,72
"2017-07-18 12:40:00-07",9.42,65.06,119,10.83,63.88,86,11.25,59.57,84
"2017-07-18 12:45:00-07",10.22,64.34,100,10.67,63.84,76,14,54.12,77
"2017-07-18 12:50:00-07",8.83,64.39,107,13.75,61.73,82,13.17,53.66,102
"2017-07-18 12:55:00-07",6.67,66.81,88,9.25,63.57,70,11.33,57.78,77
"2017-07-18 13:00:00-07",9.08,64.14,111,8.42,62.3,80,15.25,56.13,99
"2017-07-18 13:05:00-07",9,65.79,84,10,62.87,63,8.44,60.92,50
"2017-07-18 13:10:00-07",9,63.35,107,14.92,61.94,90,16.33,51.94,96
"2017-07-18 13:15:00-07",9.56,62.72,79,11.56,63.13,55,13.33,59.66,83
"2017-07-18 13:20:00-07",8.67,67.64,107,12.75,62.02,84,9.75,56.93,90
"2017-07-18 13:25:00-07",9.42,63.68,119,9,61.43,77,12.92,53.24,101
"2017-07-18 13:30:00-07",8.92,64.37,111,11.58,64.95,79,8.67,58.68,75
"2017-07-18 13:35:00-07",5.67,65.92,63,10.78,63.78,59,8.33,60.64,64
"2017-07-18 13:40:00-07",7.58,67.31,96,11.5,64.48,94,10.67,59.14,96
"2017-07-18 13:45:00-07",7.33,63.57,46,12,59.22,36,9,56.12,50
"2017-07-18 13:50:00-07",10.67,62.81,136,15.33,58.9,98,12.5,54.22,98
"2017-07-18 13:55:00-07",10.89,63.33,101,11.89,61.37,51,9.89,56,58
"2017-07-18 14:00:00-07",8.33,65.16,110,11.83,61.46,78,11.33,54.28,112
"2017-07-18 14:05:00-07",8.92,66.14,113,12,64.41,92,9.17,58.21,86
"2017-07-18 14:10:00-07",8.75,65.68,114,11,64.35,74,11.83,58.11,90
"2017-07-18 14:15:00-07",10.5,65.07,128,13.67,62.66,105,11.75,57.57,96
"2017-07-18 14:20:00-07",10.25,65.29,133,9.17,63.89,70,14.75,58.54,103
"2017-07-18 14:25:00-07",10.33,62.38,127,11,58.67,89,16.92,47.89,107
"2017-07-18 14:30:00-07",9.5,62.26,121,10.58,61.4,88,11.42,58.19,100
"2017-07-18 14:35:00-07",11.67,62.88,104,14.78,61.77,66,10.56,53.7,70
"2017-07-18 14:40:00-07",12.42,61.88,143,10.75,63.37,92,10.75,56.18,91
"2017-07-18 14:45:00-07",14.11,46.36,95,18.89,40.87,77,24.33,29.37,86
"2017-07-18 14:50:00-07",15.5,37.09,109,22,34.95,111,31.25,24.65,117
"2017-07-18 14:55:00-07",14.78,42.62,100,20,40.77,62,33.11,24.73,97
"2017-07-18 15:00:00-07",14.83,41.67,122,19.67,37.31,104,27.08,18.59,125
"2017-07-18 15:05:00-07",18.89,41.02,109,16.56,41.96,81,30.44,22.82,93
"2017-07-18 15:10:00-07",16.33,41.16,131,17.83,39.99,96,27.5,25.44,125
"2017-07-18 15:15:00-07",16,41.38,94,15.56,40.27,59,29.11,26.41,78
"2017-07-18 15:20:00-07",9.92,60.62,110,8.67,58.13,76,16.42,47.83,112
"2017-07-18 15:25:00-07",9.11,62.68,80,12.56,58.9,67,12.89,51.6,83
"2017-07-18 15:30:00-07",10.67,60.48,122,9.58,59.15,85,9.92,53.24,86
"2017-07-18 15:35:00-07",10.17,56.8,107,14.17,49.55,89,16.75,45,147
"2017-07-18 15:40:00-07",9.75,58.28,116,10.75,53.05,86,18.25,36.74,115
"2017-07-18 15:45:00-07",9,57.82,102,13.64,59.27,104,12.36,47.2,83
"2017-07-18 15:50:00-07",10.93,59.62,153,11.21,59.35,120,10.29,53.7,116
"2017-07-18 15:55:00-07",10.11,59.66,89,13.22,57.16,81,11.22,53.16,69
"2017-07-18 16:00:00-07",14.14,56.54,175,11.5,55.64,95,13,50.9,136
"2017-07-18 16:05:00-07",12.18,58.9,127,14.09,58.67,86,14.55,51.3,112
"2017-07-18 16:10:00-07",17.5,42.25,93,17.25,39.68,77,33.38,23.17,75
"2017-07-18 16:15:00-07",17.64,36.82,119,18.73,35.74,89,35.45,23.22,112
"2017-07-18 16:20:00-07",14.64,41.04,136,21.21,38.47,107,30,28.48,159
"2017-07-18 16:25:00-07",16.91,37.81,117,23.36,33.56,98,28.91,24.53,98
"2017-07-18 16:30:00-07",15.5,40.86,142,20.64,36.06,113,28.29,25.44,153
"2017-07-18 16:35:00-07",17.18,39.03,118,19.18,37.45,89,32.45,22.75,114
"2017-07-18 16:40:00-07",15.36,40.28,134,17.29,38.75,112,29.21,25.69,150
"2017-07-18 16:45:00-07",13.64,40.72,101,17.45,39.22,86,29.09,26.37,105
"2017-07-18 16:50:00-07",16.86,38.6,149,20.29,37.34,128,25.64,29.69,140
"2017-07-18 16:55:00-07",13.64,53.41,120,14,52.02,83,13.18,49.1,108
"2017-07-18 17:00:00-07",13.29,55.85,168,11.57,56.5,108,12.29,51.87,126
"2017-07-18 17:05:00-07",14.55,49.13,128,14.45,47.45,83,21.45,39.44,121
"2017-07-18 17:10:00-07",16.71,38.6,151,21.79,37.05,131,29.79,25.74,151
"2017-07-18 17:15:00-07",14.64,39.83,103,17.55,38.31,72,31.73,20.82,103
"2017-07-18 17:20:00-07",15.93,38.47,137,19.29,35.93,110,28.93,22.73,125
"2017-07-18 17:25:00-07",16.36,39.21,118,18.55,35.54,95,33.18,21.19,105
"2017-07-18 17:30:00-07",15.64,39.63,144,17.43,37.25,106,30.93,24.7,139
"2017-07-18 17:35:00-07",15.82,37.39,109,20.45,33.21,94,27,26.01,103
"2017-07-18 17:40:00-07",16.07,37.16,135,19.71,35.47,109,31.21,21.62,141
"2017-07-18 17:45:00-07",15.27,36.18,103,21.91,33.99,82,34.73,20.85,107
"2017-07-18 17:50:00-07",14.29,38.92,130,20.57,35.53,110,30.29,25.62,156
"2017-07-18 17:55:00-07",17.27,35.72,112,19.55,33.58,89,33.73,23.27,92
"2017-07-18 18:00:00-07",13,40.81,74,20.25,36.3,63,30.63,23.65,68
"2017-07-18 18:05:00-07",15.73,38.28,105,19.73,33.62,86,30.27,21.81,103
"2017-07-18 18:10:00-07",15,36.02,124,22.57,34.65,110,28,26.06,138
"2017-07-18 18:15:00-07",15.2,41.64,53,16.8,37.82,34,31.8,24.07,58
"2017-07-18 18:20:00-07",16.5,37.22,82,23.25,32.78,63,31.25,22.34,79
"2017-07-18 18:25:00-07",14.73,38.86,102,17.45,37.01,84,29.55,25.41,108
"2017-07-18 18:30:00-07",16.86,35.77,137,24,33.63,105,35.14,20.96,136
"2017-07-18 18:35:00-07",15.18,36.47,106,24.55,33.79,94,30.91,22.47,91
"2017-07-18 18:40:00-07",17.86,36.55,148,19.71,34.54,108,35.36,22.39,137
"2017-07-18 18:45:00-07",14.6,42.06,48,17.6,41.92,37,15.6,39.52,42
"2017-07-18 18:50:00-07",9.36,63.14,135,9.64,61,98,9.64,56.35,111
"2017-07-18 18:55:00-07",5.64,66.83,76,5.73,65.13,60,7,58.58,57
"2017-07-18 19:00:00-07",5.86,66.54,102,7.64,65.14,81,4.93,61.98,66
"2017-07-18 19:05:00-07",4.55,67.79,61,5.91,66.73,56,7.45,61.31,65
"2017-07-18 19:10:00-07",5.71,67.02,94,10.64,66.36,95,8.29,61.28,78
"2017-07-18 19:15:00-07",4.82,69.05,64,4.18,69.38,48,7.09,62.23,57
"2017-07-18 19:20:00-07",4.64,69.69,78,6.57,67.89,75,6.5,63.74,77
"2017-07-18 19:25:00-07",6,68.19,75,6.45,66.67,61,5.45,62.83,53
"2017-07-18 19:30:00-07",3.29,68.89,57,7.14,65.17,70,5.43,62.03,62
"2017-07-18 19:35:00-07",3.73,69.4,57,6.73,68.58,60,7.91,63.1,62
"2017-07-18 19:40:00-07",3.5,69.23,65,5.79,69.95,75,6.07,64.21,63
"2017-07-18 19:45:00-07",3.09,69.85,48,4.82,70.59,51,5.91,62.76,66
"2017-07-18 19:50:00-07",3.29,69.56,57,5.57,67.48,67,3.71,63.89,54
"2017-07-18 19:55:00-07",3.55,71,52,4.55,68.74,54,6.45,62.3,40
"2017-07-18 20:00:00-07",3.07,69.75,60,4.79,68.74,66,6.29,62.54,59
"2017-07-18 20:05:00-07",4.36,70.2,59,3.45,70.11,46,7,61.67,51
"2017-07-18 20:10:00-07",3.43,68.84,58,7.14,68.57,65,4.29,64.29,63
"2017-07-18 20:15:00-07",2.73,71.7,44,4.36,70.44,54,6.73,65.08,52
"2017-07-18 20:20:00-07",2.79,72.15,60,4.57,70.66,67,7.86,62.08,65
"2017-07-18 20:25:00-07",3.36,69.37,54,3.55,71.78,46,4.27,62.64,33
"2017-07-18 20:30:00-07",4.5,70.59,78,5.14,68.57,70,5.71,64.45,65
"2017-07-18 20:35:00-07",4.55,69.16,56,5.18,69.44,55,5.73,64.08,49
"2017-07-18 20:40:00-07",3.14,69.87,62,5.43,67.76,70,5.71,61.65,49
"2017-07-18 20:45:00-07",3.82,70.53,51,4.36,68.43,51,4.64,66.11,38
"2017-07-18 20:50:00-07",3.14,71.35,57,4,70.41,54,5.14,63.13,64
"2017-07-18 20:55:00-07",2.45,70.42,38,6.27,70.76,54,6.36,63.25,48
"2017-07-18 21:00:00-07",4.21,67.29,68,5.64,67.76,62,6.64,59.73,67
"2017-07-18 21:05:00-07",2.36,70.62,39,4.64,69.91,57,4.27,57.76,33
"2017-07-18 21:10:00-07",3,69.29,58,6,68.08,61,3.93,61.51,47
"2017-07-18 21:15:00-07",3.36,68.35,51,5.18,65.3,46,1.82,61.43,28
"2017-07-18 21:20:00-07",2.79,67.86,49,3.57,69.31,58,4.79,60.66,47
"2017-07-18 21:25:00-07",4.09,67.1,52,6.73,67.78,49,6.27,61.1,42
"2017-07-18 21:30:00-07",3,68.43,54,4.21,68.23,73,4.57,64.57,42
"2017-07-18 21:35:00-07",2.36,66.59,37,4.27,65.86,44,5.18,60.7,37
"2017-07-18 21:40:00-07",3.21,68.12,57,2.36,68.35,46,5.14,63.82,49
"2017-07-18 21:45:00-07",2.82,67.95,41,5.64,68.4,40,6,62.5,38
"2017-07-18 21:50:00-07",3.93,65.13,64,6.14,63.4,60,4.29,58.11,36
"2017-07-18 21:55:00-07",2.36,67.13,38,6,65.83,46,4.45,63.35,37
"2017-07-18 22:00:00-07",1.38,67.32,19,4.25,65.87,30,2.88,60,23
"2017-07-18 22:05:00-07",2.18,66.12,33,3.36,66.35,34,6.55,56.63,41
"2017-07-18 22:10:00-07",1.79,66.28,39,2.93,66.86,43,2.14,64.54,26
"2017-07-18 22:15:00-07",1.82,68.9,31,3.91,67.33,42,5.45,58.42,33
"2017-07-18 22:20:00-07",0.93,67.56,25,5.29,66.43,46,2.57,60.91,23
"2017-07-18 22:25:00-07",1.82,68.82,33,3.82,68.53,32,6,64.82,39
"2017-07-18 22:30:00-07",1.14,69.54,28,2.71,66.43,40,2.43,65.4,20
"2017-07-18 22:35:00-07",1.27,67.48,23,3.36,66.18,34,3.91,63.29,28
"2017-07-18 22:40:00-07",0.93,70.86,22,1.86,70.76,37,3.57,65.1,42
"2017-07-18 22:45:00-07",1.64,66.46,26,4.55,68.15,40,3.36,58.23,22
"2017-07-18 22:50:00-07",1.14,70.34,29,3.93,68.53,43,4.57,62.61,28
"2017-07-18 22:55:00-07",0.55,66.73,15,2.73,67.07,27,3.18,58.82,17
"2017-07-18 23:00:00-07",0.79,63.2,15,1.86,67.24,33,2.5,62.73,22
"2017-07-18 23:05:00-07",0.82,67.6,20,4.55,66.24,42,4.73,62.2,30
"2017-07-18 23:10:00-07",0.5,68.63,16,1.64,67.03,31,5.14,60.52,42
"2017-07-18 23:15:00-07",1.09,69.62,21,3,67.75,28,2.27,60.8,30
"2017-07-18 23:20:00-07",0.57,68.88,16,1.79,69.23,35,2.79,56.56,27
"2017-07-18 23:25:00-07",0.64,67.5,12,2.09,65.74,19,2.27,61.84,19
"2017-07-18 23:30:00-07",0.71,66.2,20,2.07,67.5,30,4.36,61.32,37
"2017-07-18 23:35:00-07",0.18,72,9,1.82,69.71,28,3,61.79,14
"2017-07-18 23:40:00-07",1.21,65.87,31,3,66.1,51,2.64,63.63,27
"2017-07-18 23:45:00-07",0.55,67.76,17,2.55,68.71,24,0.73,66.8,10
"2017-07-18 23:50:00-07",0.36,70.57,14,1.29,66.36,25,1.29,63.5,22
"2017-07-18 23:55:00-07",1,70.29,21,3.18,67.88,26,2.36,64.9,20
"2017-07-19 00:00:00-07",0.14,65,8,2.07,63.8,20,0.36,64.73,11
"2017-07-19 00:05:00-07",0.88,66.6,10,1.13,67.78,9,4,62.3,10
"2017-07-19 00:10:00-07",0.5,66,8,3.25,63.87,15,1.63,63.25,12
"2017-07-19 00:15:00-07",0.64,69.44,18,0.82,68.56,18,3.18,63.22,27
"2017-07-19 00:20:00-07",0.64,69.18,17,1.43,65.22,18,1.5,63.84,19
"2017-07-19 00:25:00-07",0,65.5,2,0.18,69,11,1.55,65.9,10
"2017-07-19 00:30:00-07",0.07,69.55,11,2.36,67.36,28,0.93,59.58,12
"2017-07-19 00:35:00-07",0,68.8,5,0.36,67.78,9,5.64,62.7,20
"2017-07-19 00:40:00-07",0,62,1,0.75,67,11,1,66.67,9
"2017-07-19 00:45:00-07",0,69,2,1,60.62,13,4.82,59.61,18
"2017-07-19 00:50:00-07",0.14,67.14,7,1.43,61.18,17,2.79,60.3,20
"2017-07-19 00:55:00-07",0.18,63.33,6,0.55,66.36,11,1.64,63.75,12
"2017-07-19 01:00:00-07",0,68,3,0.5,65.33,9,2,62.15,13
"2017-07-19 01:05:00-07",0,69.25,4,1.55,63.81,16,2.09,60.73,11
"2017-07-19 01:10:00-07",0.29,63.71,7,0.93,65.59,17,1.93,52.21,14
"2017-07-19 01:15:00-07",0.09,62,2,0.82,67,15,1.36,58.67,6
"2017-07-19 01:20:00-07",0.07,67.57,7,1.86,66.95,20,3.86,62.04,23
"2017-07-19 01:25:00-07",0,68,4,0.73,68.5,10,1.73,59.92,12
"2017-07-19 01:30:00-07",0,66,1,0.57,69.4,10,3.64,59.38,16
"2017-07-19 01:35:00-07",0,62,2,0.4,67.6,5,0,,0
"2017-07-19 01:40:00-07",0.21,66,8,1.07,63,8,1.71,63,17
"2017-07-19 01:45:00-07",0,67.5,2,1.91,67.75,8,2.45,66.5,8
"2017-07-19 01:50:00-07",0,68,6,1.86,68.52,23,2,63.11,9
"2017-07-19 01:55:00-07",0,66.4,5,1,67.91,11,2.18,65,9
"2017-07-19 02:00:00-07",0,67,1,2.21,64.47,17,0.57,67.55,11
